label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
H,0.8634437322616577,0.4633922278881073,2.4473845883221657e-07,0.7912333607673645,0.4847647547721863,-0.008237440139055252,0.7256367802619934,0.4874402582645416,-0.024342849850654602,0.686278760433197,0.492492139339447,-0.046583905816078186,0.6948330402374268,0.4905882477760315,-0.06790594756603241,0.6932834982872009,0.3443372845649719,-0.010590583086013794,0.6266357898712158,0.32023727893829346,-0.03462175279855728,0.5874698162078857,0.2975074052810669,-0.051550496369600296,0.5545337796211243,0.27667874097824097,-0.06433550268411636,0.7124500274658203,0.3245646059513092,-0.02715766243636608,0.6401775479316711,0.3455045223236084,-0.05889901891350746,0.5888213515281677,0.35758811235427856,-0.07689017057418823,0.5474276542663574,0.3636097013950348,-0.08615420013666153,0.7396026253700256,0.3276037573814392,-0.045499399304389954,0.697394609451294,0.4212939441204071,-0.07252981513738632,0.7211683988571167,0.4554790258407593,-0.06942173838615417,0.7422853112220764,0.45770472288131714,-0.060814034193754196,0.7676134705543518,0.3506731390953064,-0.06666316092014313,0.7390924692153931,0.4317430257797241,-0.0789666697382927,0.7557218074798584,0.4591789245605469,-0.07188285142183304,0.7725976705551147,0.4546459913253784,-0.0635637640953064
H,0.8736748099327087,0.49160104990005493,2.610844376249588e-07,0.8021440505981445,0.5104537606239319,-0.008148185908794403,0.7358368039131165,0.5115511417388916,-0.025149278342723846,0.6952148079872131,0.5167570114135742,-0.04832836240530014,0.7022070288658142,0.5144707560539246,-0.07066614925861359,0.6965218782424927,0.374324768781662,-0.012906678952276707,0.6290867328643799,0.34621429443359375,-0.03961287438869476,0.5872893333435059,0.32243210077285767,-0.05803130194544792,0.5515868663787842,0.298834890127182,-0.07132070511579514,0.7155250906944275,0.3533661961555481,-0.030135685577988625,0.6454759836196899,0.3752545714378357,-0.06050051748752594,0.5949332118034363,0.3870086371898651,-0.07571020722389221,0.5526801943778992,0.39264747500419617,-0.08350778371095657,0.7451954483985901,0.3573508858680725,-0.0495862141251564,0.7070223093032837,0.4585320055484772,-0.07575678825378418,0.7321478724479675,0.49016880989074707,-0.07195891439914703,0.7540803551673889,0.48712438344955444,-0.06338586658239365,0.7768785953521729,0.38382840156555176,-0.07201337069272995,0.7503209710121155,0.4724653363227844,-0.0831361711025238,0.7670375108718872,0.4992966055870056,-0.07564327865839005,0.7835871577262878,0.4915458858013153,-0.06760629266500473
H,0.8869928121566772,0.5385976433753967,2.6343633408032474e-07,0.8148518204689026,0.5544993877410889,-0.007589779328554869,0.7478852868080139,0.5546566843986511,-0.025511393323540688,0.7097091674804688,0.563960611820221,-0.04933968558907509,0.7075690627098083,0.5725412964820862,-0.07274479418992996,0.7074204683303833,0.4183294177055359,-0.017641203477978706,0.6350919604301453,0.3927712142467499,-0.044763267040252686,0.5922051668167114,0.3680069148540497,-0.06403981149196625,0.5544666647911072,0.34329932928085327,-0.0780375599861145,0.7259172201156616,0.40038469433784485,-0.03480050712823868,0.6522224545478821,0.4297093152999878,-0.06467925757169724,0.5994022488594055,0.4410635530948639,-0.07967774569988251,0.5536009073257446,0.4467375874519348,-0.08814306557178497,0.7550528645515442,0.4095156192779541,-0.05371469259262085,0.7155618667602539,0.5178936719894409,-0.07836470752954483,0.7417367100715637,0.5454865097999573,-0.07491154968738556,0.7643470764160156,0.5388606786727905,-0.06764397770166397,0.7860181331634521,0.43996599316596985,-0.07549978047609329,0.7591482400894165,0.5296697616577148,-0.0863763689994812,0.7774834036827087,0.552291750907898,-0.07894730567932129,0.795099139213562,0.5418274402618408,-0.07135296612977982
H,0.893277645111084,0.5755718350410461,2.681852038222132e-07,0.8173355460166931,0.5990099310874939,-0.005436374340206385,0.7461462020874023,0.5993642210960388,-0.02214958332479,0.7025170922279358,0.6050634980201721,-0.045900460332632065,0.7048304677009583,0.5994535684585571,-0.06805244088172913,0.7084261775016785,0.4598606526851654,-0.011433655396103859,0.6336737275123596,0.4470933675765991,-0.03889646753668785,0.5874346494674683,0.43430420756340027,-0.05724167823791504,0.5485213994979858,0.4214440882205963,-0.07102040201425552,0.7280612587928772,0.4412776827812195,-0.03186502680182457,0.6493842601776123,0.46271684765815735,-0.06773947924375534,0.5946210622787476,0.47470158338546753,-0.08677409589290619,0.5501938462257385,0.4810742437839508,-0.09665204584598541,0.7573172450065613,0.4497867822647095,-0.05393582955002785,0.7162876129150391,0.5569274425506592,-0.08068922162055969,0.7456616163253784,0.5837505459785461,-0.07379956543445587,0.7660043835639954,0.5701156258583069,-0.0635911077260971,0.7880476713180542,0.47799646854400635,-0.07911799848079681,0.761814534664154,0.5708431601524353,-0.08946683257818222,0.7826399803161621,0.5924156904220581,-0.07980804890394211,0.798509418964386,0.5767216086387634,-0.07069312036037445
H,0.897800624370575,0.5713037252426147,2.5002876213875425e-07,0.8198685050010681,0.5995433330535889,-0.005487725604325533,0.7511760592460632,0.6010693907737732,-0.021328354254364967,0.7113659381866455,0.6046687960624695,-0.04350493848323822,0.7077433466911316,0.5976503491401672,-0.06437154859304428,0.7160335183143616,0.4531313180923462,-0.012554086744785309,0.6404663324356079,0.4396606981754303,-0.03882444277405739,0.5948032140731812,0.4238166809082031,-0.05639556422829628,0.556608259677887,0.4079439043998718,-0.06945236772298813,0.7356134653091431,0.43472301959991455,-0.031430888921022415,0.6533332467079163,0.4588454067707062,-0.0666915774345398,0.5994409322738647,0.47289392352104187,-0.08492227643728256,0.5562840700149536,0.4792849123477936,-0.09385061264038086,0.7631040811538696,0.44335922598838806,-0.051622215658426285,0.7177545428276062,0.5505180954933167,-0.07865585386753082,0.7460137009620667,0.5808054208755493,-0.07181214541196823,0.7669415473937988,0.5709259510040283,-0.061189353466033936,0.7922725081443787,0.47374942898750305,-0.07460018992424011,0.7623798847198486,0.5669074058532715,-0.0851370245218277,0.7828390598297119,0.5903317332267761,-0.07467729598283768,0.7995978593826294,0.5759814381599426,-0.06451226770877838
H,0.9032330513000488,0.5784749984741211,2.290046552388958e-07,0.8243745565414429,0.6004706621170044,-0.004818634130060673,0.7547618746757507,0.60560542345047,-0.021284088492393494,0.7146214246749878,0.6112731695175171,-0.04433106258511543,0.7165665626525879,0.6003100275993347,-0.06495939195156097,0.7244443893432617,0.4677353799343109,-0.009104575030505657,0.6574946045875549,0.5117595791816711,-0.04293859750032425,0.6162800788879395,0.5338733792304993,-0.0671684518456459,0.5807502865791321,0.5554323196411133,-0.08378790318965912,0.7425523400306702,0.4446215331554413,-0.029943011701107025,0.6612294316291809,0.45588964223861694,-0.0694432184100151,0.6069755554199219,0.46077463030815125,-0.09465324133634567,0.5621731281280518,0.4637032449245453,-0.1088467463850975,0.7692022323608398,0.4499930143356323,-0.05238049104809761,0.7242228984832764,0.5559638142585754,-0.08098582178354263,0.7577947378158569,0.5790753960609436,-0.0739525854587555,0.7765397429466248,0.5606133341789246,-0.06309952586889267,0.7973564267158508,0.4777951240539551,-0.07761209458112717,0.7666694521903992,0.5703487992286682,-0.08765694499015808,0.7920202612876892,0.5888815522193909,-0.07494135946035385,0.8081405758857727,0.5725025534629822,-0.06342341005802155
H,0.9007744789123535,0.5763195753097534,2.2767596874473384e-07,0.8239478468894958,0.5979360938072205,-0.006474328693002462,0.7577357292175293,0.6012973189353943,-0.023468708619475365,0.719230055809021,0.6070409417152405,-0.04672662913799286,0.7191422581672668,0.6000977158546448,-0.06762218475341797,0.7251919507980347,0.46365249156951904,-0.009774770587682724,0.6556538343429565,0.5108870267868042,-0.0446101613342762,0.612937331199646,0.5358309745788574,-0.06975941359996796,0.5772272944450378,0.5589100122451782,-0.08653872460126877,0.7414313554763794,0.4399905204772949,-0.029071511700749397,0.6600167751312256,0.4530453085899353,-0.06782252341508865,0.6058599352836609,0.4574148952960968,-0.09303084760904312,0.5609281063079834,0.4592917263507843,-0.10720312595367432,0.7666555047035217,0.44475165009498596,-0.05021394416689873,0.7244306802749634,0.5545706152915955,-0.07804931700229645,0.7574625611305237,0.5777049660682678,-0.07248566299676895,0.7763115167617798,0.5602043867111206,-0.06279349327087402,0.7934266328811646,0.4728805422782898,-0.0743102878332138,0.7669551968574524,0.5675793290138245,-0.08404865115880966,0.7925103902816772,0.5856941342353821,-0.07228589057922363,0.808639645576477,0.5693389773368835,-0.06137722358107567
H,0.8999570608139038,0.5764394402503967,2.423269052087562e-07,0.8223581314086914,0.598633348941803,-0.007152825128287077,0.7554578185081482,0.6001240015029907,-0.025018027052283287,0.7160272598266602,0.6054452657699585,-0.04930201917886734,0.7179002165794373,0.598680853843689,-0.07104887813329697,0.722387433052063,0.4605678915977478,-0.010095842182636261,0.654808521270752,0.5071563124656677,-0.04500332474708557,0.6118689775466919,0.5313133001327515,-0.07083941251039505,0.575853168964386,0.5540252923965454,-0.08876398950815201,0.7391490340232849,0.4371139407157898,-0.029669303447008133,0.6601445078849792,0.45124581456184387,-0.07010401785373688,0.6053400039672852,0.4553713798522949,-0.09731002897024155,0.5601651668548584,0.4574202597141266,-0.11328860372304916,0.7645511031150818,0.44257262349128723,-0.05098919942975044,0.7214838266372681,0.5535299181938171,-0.0786358192563057,0.755047619342804,0.5793747305870056,-0.07180605083703995,0.7734819054603577,0.5630146265029907,-0.06172463670372963,0.7911674976348877,0.47046729922294617,-0.07557521015405655,0.7629215717315674,0.5661838054656982,-0.08474455773830414,0.7885245084762573,0.5854007005691528,-0.07244129478931427,0.8046504855155945,0.5693606734275818,-0.06147245317697525
H,0.8943665027618408,0.5851216912269592,2.3339323718118976e-07,0.8161475658416748,0.6062943339347839,-0.005999188404530287,0.7470922470092773,0.6093332767486572,-0.023186344653367996,0.7085747122764587,0.611941933631897,-0.046690911054611206,0.7150042057037354,0.6026355028152466,-0.06774099171161652,0.7184541821479797,0.47221729159355164,-0.011062509380280972,0.6509011387825012,0.5186464190483093,-0.045414794236421585,0.6089980602264404,0.5417595505714417,-0.06989409774541855,0.573136568069458,0.5650551319122314,-0.08706428855657578,0.7376217842102051,0.44712644815444946,-0.031696029007434845,0.6553139686584473,0.4599887728691101,-0.0710955262184143,0.6012861728668213,0.46464455127716064,-0.09639617055654526,0.5572609305381775,0.46733036637306213,-0.11123475432395935,0.7646385431289673,0.45283955335617065,-0.05404913052916527,0.7173168063163757,0.5577498078346252,-0.08152707666158676,0.7502928972244263,0.5782065391540527,-0.07396902143955231,0.7689918279647827,0.5566791892051697,-0.06361568719148636,0.7922580242156982,0.48158952593803406,-0.07944376021623611,0.7600504159927368,0.5740683674812317,-0.08944401144981384,0.7858726382255554,0.5898503661155701,-0.07725685089826584,0.8027848601341248,0.5716667771339417,-0.0664946585893631
H,0.8914543390274048,0.6902064681053162,2.0313670745508716e-07,0.8182581067085266,0.7072409987449646,-0.007040498312562704,0.7550541758537292,0.7041612267494202,-0.02406374178826809,0.7158219814300537,0.7114040851593018,-0.04646579921245575,0.7067651748657227,0.7255343198776245,-0.06705496460199356,0.7227227687835693,0.5765635371208191,-0.014197763986885548,0.6488523483276367,0.6120354533195496,-0.045656971633434296,0.6050025224685669,0.6266590356826782,-0.06739713996648788,0.5678005218505859,0.6382138133049011,-0.08196781575679779,0.7381270527839661,0.5630804300308228,-0.032231904566287994,0.6557757258415222,0.5875816941261292,-0.06625902652740479,0.6039324998855591,0.5962437391281128,-0.08667056262493134,0.5596139430999756,0.59991854429245,-0.09859947860240936,0.7603788375854492,0.5766675472259521,-0.05199466273188591,0.7152806520462036,0.6852055191993713,-0.07788104563951492,0.7477702498435974,0.7074167728424072,-0.07310383766889572,0.768572986125946,0.6902955174446106,-0.06505588442087173,0.7837221026420593,0.6115847826004028,-0.07445047795772552,0.7539699673652649,0.7025660872459412,-0.08601592481136322,0.7788254618644714,0.7176207304000854,-0.07751614600419998,0.7965837717056274,0.6997218132019043,-0.06926145404577255
H,0.8925540447235107,0.7075341939926147,2.2549966161022894e-07,0.8233011960983276,0.7283693552017212,-0.006657494232058525,0.7602710723876953,0.7249519228935242,-0.021748140454292297,0.720565915107727,0.7292269468307495,-0.04174273461103439,0.7217660546302795,0.7387791872024536,-0.05967514216899872,0.7299375534057617,0.6036454439163208,-0.013932421803474426,0.6593832969665527,0.6308633685112,-0.041938066482543945,0.6156011819839478,0.6431739330291748,-0.060003653168678284,0.5795740485191345,0.6549243927001953,-0.07322565466165543,0.74843430519104,0.5882923007011414,-0.032244086265563965,0.6667909622192383,0.6138334274291992,-0.0658918172121048,0.6166512966156006,0.6244821548461914,-0.08590705692768097,0.5750690698623657,0.6313172578811646,-0.09756636619567871,0.7731767296791077,0.6016523241996765,-0.05197751522064209,0.7290632128715515,0.7068760991096497,-0.0778752937912941,0.7595277428627014,0.7260866165161133,-0.07206092774868011,0.7761580944061279,0.7064082026481628,-0.06319905072450638,0.7980055809020996,0.6346645951271057,-0.07418889552354813,0.7671135663986206,0.7247977256774902,-0.08589956909418106,0.7904787659645081,0.7364525198936462,-0.0772479847073555,0.8043904900550842,0.7170132994651794,-0.06908021122217178
H,0.9064362049102783,0.7017045021057129,1.680171806128783e-07,0.8383985757827759,0.7155079245567322,-0.007171522825956345,0.7776837348937988,0.7099077701568604,-0.021883420646190643,0.7436522841453552,0.7143880724906921,-0.041154880076646805,0.7431779503822327,0.7233749032020569,-0.058857351541519165,0.7558091282844543,0.5869932770729065,-0.015577434562146664,0.6870172619819641,0.617685079574585,-0.045012861490249634,0.6446627378463745,0.6325520277023315,-0.06541227549314499,0.6095767021179199,0.6458073854446411,-0.07981760054826736,0.7745139598846436,0.5749850869178772,-0.03339056298136711,0.6961361169815063,0.5939084887504578,-0.06793057173490524,0.645824134349823,0.6013686656951904,-0.08900091052055359,0.6034691333770752,0.6052671670913696,-0.1011468917131424,0.7990116477012634,0.5894754528999329,-0.05258525162935257,0.7511849999427795,0.6853588223457336,-0.07970601320266724,0.7790137529373169,0.7044314742088318,-0.07515794783830643,0.7964681386947632,0.6858493089675903,-0.06688328832387924,0.8237584829330444,0.6241375803947449,-0.07413431257009506,0.7890396118164062,0.7056552767753601,-0.08701863884925842,0.8100342750549316,0.718873143196106,-0.07809828966856003,0.8255762457847595,0.7004876732826233,-0.06938876211643219
H,0.9190841913223267,0.7183512449264526,9.42816456017681e-08,0.8528125882148743,0.7263667583465576,-0.01046009361743927,0.7944815158843994,0.7211317420005798,-0.026641473174095154,0.759469747543335,0.7270461320877075,-0.04630429670214653,0.7541241645812988,0.7336697578430176,-0.06454669684171677,0.7678001523017883,0.6043156981468201,-0.01695808582007885,0.7043483853340149,0.6275397539138794,-0.04639162868261337,0.6628377437591553,0.6401386260986328,-0.06653667986392975,0.6280955076217651,0.6516352891921997,-0.0802123174071312,0.7865313291549683,0.594152569770813,-0.032237276434898376,0.7123498916625977,0.621314287185669,-0.06295530498027802,0.6666244864463806,0.639245867729187,-0.07905177772045135,0.6266288757324219,0.6531315445899963,-0.08777473866939545,0.8126025795936584,0.6074011325836182,-0.04976625367999077,0.7719591856002808,0.7082659602165222,-0.0757439136505127,0.7991506457328796,0.7244481444358826,-0.07258424907922745,0.8165997266769409,0.7067411541938782,-0.06566161662340164,0.8388760089874268,0.6408481597900391,-0.06996206194162369,0.8133646249771118,0.725666344165802,-0.08344549685716629,0.8333399891853333,0.7370299100875854,-0.07735656946897507,0.8468323945999146,0.7174956202507019,-0.07088132947683334
H,0.9308605194091797,0.7286497354507446,1.2083201283985545e-07,0.8641092777252197,0.7399335503578186,-0.00930500216782093,0.802711009979248,0.7331772446632385,-0.024659795686602592,0.7678499817848206,0.7393925786018372,-0.043563853949308395,0.770908772945404,0.7465534210205078,-0.061440132558345795,0.7809871435165405,0.618334174156189,-0.01760874316096306,0.721462607383728,0.6408554911613464,-0.044830672442913055,0.6823742985725403,0.650888979434967,-0.06398679316043854,0.6491392850875854,0.6595720052719116,-0.07809308916330338,0.8016838431358337,0.611778974533081,-0.03313451260328293,0.7304878234863281,0.6410689353942871,-0.0639929324388504,0.6848059296607971,0.6578712463378906,-0.08235641568899155,0.6458438038825989,0.6711434721946716,-0.09354040026664734,0.8284342288970947,0.6288776397705078,-0.050099823623895645,0.7829347848892212,0.7248597741127014,-0.07497658580541611,0.8096379041671753,0.7398192286491394,-0.0718037411570549,0.8268882632255554,0.7212603092193604,-0.0655621737241745,0.8547044992446899,0.6633865833282471,-0.0694253146648407,0.8232243061065674,0.7427968978881836,-0.0832512155175209,0.8428335785865784,0.7510300874710083,-0.0776919573545456,0.8571336269378662,0.7301039695739746,-0.07170870900154114
H,0.9351181983947754,0.7322823405265808,1.2997836051908962e-07,0.8665701150894165,0.7363541126251221,-0.007878854870796204,0.8055283427238464,0.7272429466247559,-0.02267676778137684,0.7689424157142639,0.7334864735603333,-0.041532982140779495,0.773639440536499,0.7420487403869629,-0.058773282915353775,0.7843624353408813,0.6091910004615784,-0.012811830267310143,0.7234818935394287,0.6382355093955994,-0.040337301790714264,0.6832140684127808,0.6512640714645386,-0.06073380634188652,0.6490308046340942,0.6645866632461548,-0.07588738203048706,0.8056654930114746,0.6028360724449158,-0.02922467142343521,0.734010636806488,0.6302691102027893,-0.06010638177394867,0.687359631061554,0.6421626806259155,-0.08016294240951538,0.6469510197639465,0.6508362889289856,-0.09300819784402847,0.8319394588470459,0.6204754114151001,-0.04731890186667442,0.7855817079544067,0.7171847820281982,-0.07096439599990845,0.812824547290802,0.7355644702911377,-0.06669250875711441,0.8295001983642578,0.7189217209815979,-0.06006891652941704,0.8585072755813599,0.6552157402038574,-0.0679522454738617,0.8251528739929199,0.7363710403442383,-0.07940944284200668,0.8458232879638672,0.747016966342926,-0.07218223810195923,0.8596678376197815,0.7282181978225708,-0.06557144969701767
H,0.9312394857406616,0.7172034382820129,1.4217593502507953e-07,0.8648432493209839,0.7153627872467041,-0.00814924668520689,0.8039525151252747,0.7052795886993408,-0.022997163236141205,0.7656019330024719,0.7147080302238464,-0.04151543602347374,0.7645044922828674,0.7343354225158691,-0.05882905423641205,0.7842426300048828,0.5948669910430908,-0.015896961092948914,0.7195055484771729,0.6177296042442322,-0.04164879024028778,0.6770855784416199,0.6273945569992065,-0.05922212079167366,0.640876829624176,0.6346654891967773,-0.0721917599439621,0.8030005097389221,0.5897545218467712,-0.03129001334309578,0.7275257110595703,0.6190885901451111,-0.0596315972507,0.6796523332595825,0.6307260990142822,-0.07611055672168732,0.6391510963439941,0.6380702257156372,-0.0864429697394371,0.8272712230682373,0.6081366539001465,-0.04818345978856087,0.7817378044128418,0.7056655287742615,-0.07046414911746979,0.8085358142852783,0.724374532699585,-0.0668698102235794,0.8273952007293701,0.7105065584182739,-0.060628242790699005,0.8513262867927551,0.64300137758255,-0.06753188371658325,0.820382833480835,0.7233738899230957,-0.07840528339147568,0.840434730052948,0.7334617376327515,-0.07264650613069534,0.8553520441055298,0.7159464955329895,-0.06712685525417328
H,0.9240825772285461,0.6886464953422546,3.202708285243716e-07,0.8529176712036133,0.6993181705474854,-0.00919250212609768,0.792073130607605,0.6884704828262329,-0.026324734091758728,0.7538415193557739,0.6880014538764954,-0.04826110228896141,0.7566402554512024,0.6989279389381409,-0.06863589584827423,0.7712330222129822,0.5651066899299622,-0.016989633440971375,0.7018986940383911,0.5687898397445679,-0.04551450535655022,0.6555438041687012,0.5627073645591736,-0.06400390714406967,0.6180692315101624,0.55684494972229,-0.0774899497628212,0.7902509570121765,0.5544897317886353,-0.03396395593881607,0.7120122909545898,0.5709811449050903,-0.06737691909074783,0.6614608764648438,0.5697788596153259,-0.08620042353868484,0.6197071671485901,0.5649355053901672,-0.09710966050624847,0.8151311874389648,0.571885883808136,-0.052633292973041534,0.7677319049835205,0.6708013415336609,-0.07789961993694305,0.795035719871521,0.6938902139663696,-0.07247891277074814,0.8143683075904846,0.6792973875999451,-0.06387928873300552,0.8401423096656799,0.6073805689811707,-0.07418053597211838,0.8064911365509033,0.6934041976928711,-0.08493613451719284,0.8269972205162048,0.7064158916473389,-0.07738057523965836,0.8424696922302246,0.6884780526161194,-0.07025241106748581
H,0.8871636390686035,0.5513646602630615,-3.114908793122595e-07,0.8167707920074463,0.561123251914978,-0.005289625842124224,0.756685733795166,0.5645330548286438,-0.023411739617586136,0.7214938402175903,0.5763016939163208,-0.045063406229019165,0.7128206491470337,0.5878037214279175,-0.06678001582622528,0.7285555005073547,0.4280836284160614,-0.02339818701148033,0.6587585210800171,0.4397372305393219,-0.04892518371343613,0.6096270084381104,0.44320282340049744,-0.06764893233776093,0.5694743394851685,0.4431135058403015,-0.08300952613353729,0.7487843632698059,0.4169163703918457,-0.03881335258483887,0.713293194770813,0.5140635967254639,-0.07044582068920135,0.7400224208831787,0.5486623048782349,-0.07625921070575714,0.7624045014381409,0.5445125699043274,-0.07783260941505432,0.7738794684410095,0.4355548918247223,-0.05542400851845741,0.7424983978271484,0.5415773391723633,-0.07834595441818237,0.766761302947998,0.5699151158332825,-0.06596969068050385,0.7847899794578552,0.5575650930404663,-0.05589153617620468,0.7987771034240723,0.4698367416858673,-0.07425151765346527,0.7708749175071716,0.5465943217277527,-0.08602847903966904,0.7851126194000244,0.5745047926902771,-0.07514568418264389,0.7985228300094604,0.5677683353424072,-0.065522201359272
H,0.8652106523513794,0.524456262588501,1.7648346783971647e-08,0.7970914840698242,0.5374276041984558,-0.010602234862744808,0.7378240823745728,0.5446118116378784,-0.031182780861854553,0.7013593912124634,0.5539596080780029,-0.05481429770588875,0.6933407783508301,0.5560266971588135,-0.07725797593593597,0.7064648866653442,0.3990100622177124,-0.02192259207367897,0.6379581093788147,0.40890663862228394,-0.050550609827041626,0.5883296728134155,0.4106197953224182,-0.07131826877593994,0.5492629408836365,0.40919575095176697,-0.08628406375646591,0.725195586681366,0.38423025608062744,-0.035452064126729965,0.6705482602119446,0.4316064417362213,-0.06360234320163727,0.6514183282852173,0.43955713510513306,-0.0731295719742775,0.6309202909469604,0.4273098111152649,-0.07811478525400162,0.7502012848854065,0.39532047510147095,-0.05135296657681465,0.7116602659225464,0.50008225440979,-0.07545024901628494,0.73347008228302,0.5306485891342163,-0.06793186813592911,0.7525601983070374,0.5251647233963013,-0.05921719968318939,0.7754655480384827,0.4256373345851898,-0.07021455466747284,0.7496647834777832,0.5076061487197876,-0.08284272253513336,0.7639960646629333,0.5370351672172546,-0.07489961385726929,0.7765150666236877,0.5324283242225647,-0.06704822182655334
H,0.854944109916687,0.5164232850074768,1.7429411514058302e-07,0.7834805846214294,0.5258005857467651,-0.007415012922137976,0.7200928330421448,0.5320075154304504,-0.02642507664859295,0.6822689175605774,0.5427396297454834,-0.05018617957830429,0.6793684959411621,0.5487242341041565,-0.07317852973937988,0.6911029815673828,0.3894166052341461,-0.016959715634584427,0.6182379722595215,0.4016292095184326,-0.044968705624341965,0.5690606832504272,0.40347152948379517,-0.06400054693222046,0.529374361038208,0.40011921525001526,-0.07710611075162888,0.7096183896064758,0.37467098236083984,-0.03351892530918121,0.6330521702766418,0.40358030796051025,-0.06046655774116516,0.5828372240066528,0.410562127828598,-0.0731700137257576,0.5387443900108337,0.4060155749320984,-0.08039294928312302,0.7346453070640564,0.38430970907211304,-0.052205752581357956,0.6894018054008484,0.48726367950439453,-0.07520594447851181,0.7149489521980286,0.5164810419082642,-0.07176799327135086,0.7371537685394287,0.5103356838226318,-0.06510736048221588,0.7599056363105774,0.41460129618644714,-0.0735778734087944,0.7320480942726135,0.4981370270252228,-0.08469904214143753,0.7497723698616028,0.5232987999916077,-0.07867731899023056,0.7656019330024719,0.5150308012962341,-0.07236842811107635
H,0.836933970451355,0.48697376251220703,2.316097749144319e-07,0.768498420715332,0.5043560862541199,-0.010020958259701729,0.7058665752410889,0.5090946555137634,-0.027450179681181908,0.6677682995796204,0.516592264175415,-0.049519527703523636,0.6668016314506531,0.5252776145935059,-0.07046721875667572,0.6692564487457275,0.37087172269821167,-0.018240422010421753,0.5985574722290039,0.37320995330810547,-0.048241984099149704,0.5502884387969971,0.37153077125549316,-0.06908148527145386,0.5105938911437988,0.366571307182312,-0.08353471755981445,0.6882575154304504,0.3480376601219177,-0.03473025560379028,0.6114204525947571,0.36818838119506836,-0.0663115605711937,0.557684063911438,0.37484344840049744,-0.08401338011026382,0.5131152868270874,0.37593814730644226,-0.09380842000246048,0.7163168787956238,0.3526817858219147,-0.05312764644622803,0.6739411354064941,0.45774683356285095,-0.0798058956861496,0.6983888149261475,0.4976806044578552,-0.07559901475906372,0.7198085188865662,0.5030614733695984,-0.06687309592962265,0.7459011077880859,0.3810403347015381,-0.0745854377746582,0.7201624512672424,0.474165141582489,-0.0871322825551033,0.7359220385551453,0.5062410235404968,-0.07987004518508911,0.7505930066108704,0.5050784349441528,-0.07180562615394592
H,0.837031900882721,0.4671728312969208,2.7169809868610173e-07,0.76784747838974,0.48941147327423096,-0.012409787625074387,0.7053061723709106,0.4962599277496338,-0.03135569021105766,0.6649881601333618,0.501203715801239,-0.054510924965143204,0.666724681854248,0.506024181842804,-0.0763239935040474,0.6717259287834167,0.35264700651168823,-0.020625300705432892,0.6019387245178223,0.3541465401649475,-0.0506613664329052,0.5532690286636353,0.3518252968788147,-0.0710233822464943,0.5136405825614929,0.3473281264305115,-0.08495669811964035,0.6918817758560181,0.3294025659561157,-0.036043889820575714,0.6126393675804138,0.3446308374404907,-0.0691084936261177,0.5580629110336304,0.349534809589386,-0.08769544959068298,0.5152132511138916,0.3503120541572571,-0.09743848443031311,0.7199495434761047,0.33317482471466064,-0.05325783044099808,0.6740928888320923,0.4347420930862427,-0.08249656856060028,0.6980085968971252,0.47891372442245483,-0.07816945016384125,0.7210561037063599,0.4899885356426239,-0.06789403408765793,0.7489221692085266,0.35969704389572144,-0.07340911775827408,0.7186471819877625,0.4474424421787262,-0.0871439054608345,0.7355073690414429,0.48161518573760986,-0.0788886770606041,0.7526121735572815,0.48460179567337036,-0.06927203387022018
H,0.8305305242538452,0.45697295665740967,2.566158912031824e-07,0.7624015808105469,0.4738624393939972,-0.012449667789041996,0.6992655992507935,0.4781058132648468,-0.03055087849497795,0.6611629128456116,0.4826436936855316,-0.05277770385146141,0.6631708741188049,0.4891342222690582,-0.07361938804388046,0.6648245453834534,0.3376367688179016,-0.017961040139198303,0.5952101945877075,0.33674630522727966,-0.04719230532646179,0.5464842915534973,0.33352088928222656,-0.06685071438550949,0.5080455541610718,0.32730960845947266,-0.08027622103691101,0.6841593384742737,0.31355392932891846,-0.033248171210289,0.6042163372039795,0.3291599154472351,-0.06467323750257492,0.5501019358634949,0.33474665880203247,-0.08188287913799286,0.5066151022911072,0.33381325006484985,-0.09041265398263931,0.7128869891166687,0.31578683853149414,-0.050766486674547195,0.6701532006263733,0.4194668233394623,-0.07863746583461761,0.6930610537528992,0.46241673827171326,-0.07532157748937607,0.7138908505439758,0.4692192077636719,-0.06601142883300781,0.7425310015678406,0.341592937707901,-0.07142047584056854,0.7148028612136841,0.43161219358444214,-0.08440543711185455,0.729707658290863,0.4655155539512634,-0.07721630483865738,0.7443367838859558,0.4661184847354889,-0.06862273067235947
